id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,capacite_inscriptions,horaires_ouverture,statut
ELECAM-DOU-0441,Bureau ELECAM Douala I — Makepe,Douala,Douala I,Makepe,4.035242,9.707574,+237 222 029 824,bureauelecam@yahoo.fr,4371,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0442,Point ELECAM Logpom 442,Douala,Douala V,Logpom,4.034048,9.663806,+237 678 639 172,pointelecaml@elecam.cm,4596,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0443,Agence ELECAM Nzeng-Ayong 443,Douala,Douala VI,Nzeng-Ayong,4.078951,9.778371,+237 222 358 489,agenceelecam@elecam.cm,3088,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0444,Point ELECAM Ndog-Bong 444,Douala,Douala I,Ndog-Bong,4.096963,9.632462,+237 695 252 601,pointelecamn@gmail.com,1089,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0445,Bureau ELECAM Douala IV — PK14,Douala,Douala IV,PK14,4.000514,9.660291,+237 242 490 391,bureauelecam@yahoo.fr,2990,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0446,Agence ELECAM Bassa 446,Douala,Douala IV,Bassa,3.974942,9.712776,+237 693 324 548,agenceelecam@yahoo.fr,4395,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0447,Point ELECAM Mboppi 447,Douala,Douala V,Mboppi,4.043884,9.65418,+237 692 604 903,pointelecamm@gmail.com,1000,Lun–Ven 08h00–15h30,En rénovation
ELECAM-DOU-0448,Point ELECAM PK17 448,Douala,Douala VI,PK17,4.007528,9.710799,+237 691 773 971,pointelecamp@gmail.com,2457,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0449,Point ELECAM Ndog-Passi III 449,Douala,Douala VI,Ndog-Passi III,4.057558,9.712929,+237 679 116 661,pointelecamn@gmail.com,1957,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0450,Point ELECAM Ndogbong 450,Douala,Douala I,Ndogbong,4.047417,9.766894,+237 693 032 540,pointelecamn@elecam.cm,3652,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0451,Point ELECAM Bonamoussadi 451,Douala,Douala V,Bonamoussadi,3.981275,9.711727,+237 222 854 019,pointelecamb@yahoo.fr,3472,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0452,Agence ELECAM Soboum 452,Douala,Douala V,Soboum,4.025513,9.755288,+237 679 214 828,agenceelecam@yahoo.fr,713,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0453,Point ELECAM Village 453,Douala,Douala II,Village,4.015067,9.673902,+237 693 430 935,pointelecamv@yahoo.fr,956,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0454,Point ELECAM Logbessou 454,Douala,Douala IV,Logbessou,4.029432,9.789369,+237 692 902 370,pointelecaml@yahoo.fr,2380,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0455,Point ELECAM Kotto 455,Douala,Douala II,Kotto,4.024102,9.786975,+237 677 190 960,pointelecamk@gmail.com,3751,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0456,Point d'Inscription ELECAM Boko,Douala,Douala VI,Boko,4.120875,9.745099,+237 222 514 768,pointdinscri@elecam.cm,3739,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0457,Point ELECAM Boko 457,Douala,Douala IV,Boko,4.072084,9.700227,+237 679 826 524,pointelecamb@elecam.cm,4622,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0458,Agence ELECAM Makepe 458,Douala,Douala VI,Makepe,4.069066,9.679499,+237 695 024 728,agenceelecam@gmail.com,4989,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-DOU-0459,Point ELECAM Mboppi 459,Douala,Douala I,Mboppi,4.066738,9.741445,+237 233 781 102,pointelecamm@gmail.com,2637,Lun–Sam 08h00–16h00,En rénovation
ELECAM-DOU-0460,Point ELECAM PK8 460,Douala,Douala VI,PK8,4.078518,9.659462,+237 693 609 351,pointelecamp@yahoo.fr,4569,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0461,Point ELECAM Nyalla 461,Douala,Douala II,Nyalla,4.061376,9.788672,+237 693 400 434,pointelecamn@elecam.cm,1596,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0462,Point ELECAM PK12 462,Douala,Douala V,PK12,4.019295,9.771972,+237 242 319 501,pointelecamp@yahoo.fr,3356,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0463,Bureau ELECAM Douala I — Akwa,Douala,Douala I,Akwa,3.994431,9.746986,+237 678 525 759,bureauelecam@yahoo.fr,1538,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0464,Agence ELECAM Akwa 464,Douala,Douala III,Akwa,4.021319,9.757211,+237 695 581 919,agenceelecam@yahoo.fr,4128,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0465,Bureau ELECAM Douala I — Cité des Palmiers,Douala,Douala I,Cité des Palmiers,3.998041,9.711921,+237 233 845 011,bureauelecam@gmail.com,3904,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0466,Point ELECAM Nyalla 466,Douala,Douala II,Nyalla,3.973062,9.751822,+237 679 723 036,pointelecamn@gmail.com,684,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0467,Point ELECAM Koumassi 467,Douala,Douala VI,Koumassi,4.033414,9.659359,+237 222 251 388,pointelecamk@yahoo.fr,2612,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0468,Point ELECAM Cité des Palmiers 468,Douala,Douala VI,Cité des Palmiers,4.082769,9.727279,+237 233 490 899,pointelecamc@gmail.com,1920,Lun–Ven 08h00–15h30,En rénovation
ELECAM-DOU-0469,Point ELECAM Logpom 469,Douala,Douala I,Logpom,4.102453,9.653067,+237 692 081 886,pointelecaml@elecam.cm,2458,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0470,Point ELECAM Logbessou 470,Douala,Douala I,Logbessou,4.014924,9.769683,+237 233 329 427,pointelecaml@gmail.com,3653,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0471,Point ELECAM Ndog-Bong 471,Douala,Douala II,Ndog-Bong,4.072384,9.755377,+237 695 603 040,pointelecamn@yahoo.fr,2535,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0472,Agence ELECAM Soboum 472,Douala,Douala V,Soboum,4.037299,9.756271,+237 678 993 315,agenceelecam@elecam.cm,4718,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0473,Centre ELECAM de Cité des Palmiers,Douala,Douala II,Cité des Palmiers,4.126791,9.704261,+237 691 191 355,centreelecam@yahoo.fr,2470,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0474,Point ELECAM Ndog-Passi III 474,Douala,Douala V,Ndog-Passi III,4.063255,9.749523,+237 677 390 231,pointelecamn@gmail.com,4773,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0475,Agence ELECAM Akwa 475,Douala,Douala VI,Akwa,4.067209,9.650293,+237 695 422 825,agenceelecam@yahoo.fr,2436,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0476,Agence ELECAM Bonaberi 476,Douala,Douala V,Bonaberi,4.006607,9.731554,+237 678 620 078,agenceelecam@elecam.cm,2455,Lun–Sam 07h30–15h00,En rénovation
ELECAM-DOU-0477,Agence ELECAM Ndog-Bong 477,Douala,Douala I,Ndog-Bong,3.98271,9.652593,+237 694 776 178,agenceelecam@gmail.com,3174,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0478,Point ELECAM Ndogpassi 478,Douala,Douala IV,Ndogpassi,4.098853,9.745192,+237 222 724 595,pointelecamn@gmail.com,1781,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0479,Agence ELECAM Mboppi 479,Douala,Douala V,Mboppi,4.012023,9.730539,+237 691 489 052,agenceelecam@elecam.cm,2159,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0480,Bureau ELECAM Douala I — Nyalla Extension,Douala,Douala I,Nyalla Extension,4.041839,9.642579,+237 690 565 948,bureauelecam@gmail.com,809,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0481,Point d'Inscription ELECAM Youpwé,Douala,Douala II,Youpwé,4.034025,9.638423,+237 692 803 257,pointdinscri@yahoo.fr,3578,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0482,Point ELECAM Bonapriso 482,Douala,Douala III,Bonapriso,4.09934,9.688124,+237 695 032 201,pointelecamb@elecam.cm,2500,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0483,Agence ELECAM Mbanya 483,Douala,Douala VI,Mbanya,4.050969,9.657585,+237 692 993 464,agenceelecam@gmail.com,4753,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0484,Point ELECAM PK10 484,Douala,Douala III,PK10,4.011814,9.652804,+237 694 563 872,pointelecamp@gmail.com,2363,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0485,Point ELECAM Ndoghem 485,Douala,Douala I,Ndoghem,4.062031,9.657104,+237 233 717 619,pointelecamn@elecam.cm,4432,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0486,Bureau ELECAM Douala II — Makepe,Douala,Douala II,Makepe,4.117275,9.674825,+237 693 618 644,bureauelecam@elecam.cm,1845,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0487,Point ELECAM PK12 487,Douala,Douala III,PK12,4.088295,9.668633,+237 693 132 792,pointelecamp@yahoo.fr,3371,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0488,Agence ELECAM Mboppi 488,Douala,Douala I,Mboppi,4.082934,9.704962,+237 695 488 612,agenceelecam@elecam.cm,1243,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0489,Agence ELECAM Soboum 489,Douala,Douala II,Soboum,4.065184,9.742921,+237 222 121 839,agenceelecam@gmail.com,1966,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0490,Point ELECAM Ndog-Passi III 490,Douala,Douala V,Ndog-Passi III,3.982511,9.678851,+237 242 758 468,pointelecamn@elecam.cm,3718,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0491,Point ELECAM Japoma 491,Douala,Douala V,Japoma,4.035998,9.783976,+237 695 210 634,pointelecamj@yahoo.fr,4655,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0492,Point ELECAM Nyalla Extension 492,Douala,Douala II,Nyalla Extension,4.015218,9.62715,+237 677 525 513,pointelecamn@yahoo.fr,3852,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0493,Point ELECAM Ndogbong 493,Douala,Douala IV,Ndogbong,4.091306,9.781134,+237 679 474 456,pointelecamn@elecam.cm,1028,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0494,Agence ELECAM Bangue 494,Douala,Douala VI,Bangue,3.97795,9.69887,+237 690 217 295,agenceelecam@elecam.cm,2030,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0495,Bureau ELECAM Douala VI — PK12,Douala,Douala VI,PK12,4.075611,9.760815,+237 233 657 842,bureauelecam@yahoo.fr,717,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0496,Point ELECAM Logpom 496,Douala,Douala V,Logpom,4.081683,9.668888,+237 243 294 514,pointelecaml@elecam.cm,3732,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0497,Point ELECAM Ndokoti 497,Douala,Douala V,Ndokoti,4.025685,9.6353,+237 690 083 505,pointelecamn@elecam.cm,2434,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-DOU-0498,Point ELECAM Bonanjo 498,Douala,Douala IV,Bonanjo,4.025921,9.766942,+237 692 170 442,pointelecamb@yahoo.fr,4430,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-DOU-0499,Point ELECAM Cité des Palmiers 499,Douala,Douala V,Cité des Palmiers,4.026265,9.718185,+237 233 737 078,pointelecamc@elecam.cm,2972,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0500,Point ELECAM Bepanda 500,Douala,Douala II,Bepanda,4.063835,9.772793,+237 677 194 358,pointelecamb@gmail.com,991,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0501,Point ELECAM Bangue 501,Douala,Douala IV,Bangue,4.017588,9.770993,+237 691 140 041,pointelecamb@gmail.com,534,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0502,Agence ELECAM Mbanya 502,Douala,Douala III,Mbanya,4.110601,9.722689,+237 694 963 231,agenceelecam@elecam.cm,1044,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0503,Point ELECAM Bessengue 503,Douala,Douala IV,Bessengue,4.094664,9.691796,+237 691 152 386,pointelecamb@yahoo.fr,1057,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0504,Point ELECAM Ndogbong 504,Douala,Douala V,Ndogbong,4.103242,9.758164,+237 694 310 242,pointelecamn@elecam.cm,4027,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0505,Bureau ELECAM Douala III — Mboppi,Douala,Douala III,Mboppi,3.979147,9.669535,+237 242 007 134,bureauelecam@gmail.com,3469,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0506,Point ELECAM Nyalla Extension 506,Douala,Douala VI,Nyalla Extension,4.095889,9.675607,+237 690 993 778,pointelecamn@elecam.cm,3409,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0507,Point ELECAM PK17 507,Douala,Douala VI,PK17,4.01799,9.660943,+237 233 490 808,pointelecamp@elecam.cm,3486,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0508,Point ELECAM Cite SIC 508,Douala,Douala III,Cite SIC,4.01485,9.638962,+237 693 911 201,pointelecamc@gmail.com,2578,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0509,Point ELECAM Bonanjo 509,Douala,Douala I,Bonanjo,4.055532,9.671967,+237 243 729 337,pointelecamb@yahoo.fr,2106,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0510,Centre ELECAM de PK14,Douala,Douala III,PK14,4.107159,9.681322,+237 678 631 675,centreelecam@gmail.com,2268,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0511,Agence ELECAM Cité des Palmiers 511,Douala,Douala I,Cité des Palmiers,4.117165,9.71516,+237 692 665 301,agenceelecam@elecam.cm,4601,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0512,Point ELECAM Youpwé 512,Douala,Douala III,Youpwé,4.014741,9.632102,+237 691 125 445,pointelecamy@gmail.com,3966,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0513,Point ELECAM Bassa 513,Douala,Douala III,Bassa,4.070105,9.693585,+237 222 527 937,pointelecamb@elecam.cm,2309,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-0514,Point ELECAM Ndog-Bong 514,Douala,Douala II,Ndog-Bong,4.085244,9.743308,+237 690 257 269,pointelecamn@yahoo.fr,3932,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0515,Point ELECAM Youpwé 515,Douala,Douala I,Youpwé,4.108803,9.656915,+237 693 634 750,pointelecamy@gmail.com,4308,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0516,Point ELECAM Nzeng-Ayong 516,Douala,Douala IV,Nzeng-Ayong,4.052305,9.726962,+237 679 826 166,pointelecamn@yahoo.fr,4441,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0517,Agence ELECAM Village 517,Douala,Douala V,Village,4.047448,9.747204,+237 691 173 278,agenceelecam@gmail.com,1814,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0518,Point ELECAM Bonaberi 518,Douala,Douala VI,Bonaberi,4.062497,9.679668,+237 694 895 785,pointelecamb@elecam.cm,2599,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0519,Point ELECAM Cité des Palmiers 519,Douala,Douala II,Cité des Palmiers,4.085118,9.786434,+237 690 623 367,pointelecamc@elecam.cm,1561,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0520,Point ELECAM Makepe 520,Douala,Douala IV,Makepe,3.98123,9.727183,+237 691 039 822,pointelecamm@gmail.com,4859,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0521,Bureau ELECAM Douala III — Logpom,Douala,Douala III,Logpom,4.126107,9.661263,+237 690 687 308,bureauelecam@yahoo.fr,1174,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0522,Bureau ELECAM Douala III — Sodiko,Douala,Douala III,Sodiko,4.106761,9.653272,+237 242 799 309,bureauelecam@yahoo.fr,949,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0523,Point ELECAM Bepanda 523,Douala,Douala VI,Bepanda,4.022825,9.705933,+237 222 760 259,pointelecamb@gmail.com,4142,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0524,Point ELECAM PK14 524,Douala,Douala VI,PK14,4.11615,9.695005,+237 677 504 799,pointelecamp@gmail.com,3610,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0525,Point ELECAM Akwa 525,Douala,Douala IV,Akwa,4.059013,9.637969,+237 233 385 520,pointelecama@yahoo.fr,1749,Lun–Ven 07h30–14h30,En rénovation
ELECAM-DOU-0526,Point ELECAM Bassa 526,Douala,Douala VI,Bassa,4.082899,9.78107,+237 679 735 883,pointelecamb@yahoo.fr,4672,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0527,Point ELECAM New Bell 527,Douala,Douala III,New Bell,4.004717,9.667955,+237 695 799 332,pointelecamn@elecam.cm,4811,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0528,Bureau ELECAM Douala VI — Kotto,Douala,Douala VI,Kotto,4.005077,9.759852,+237 242 009 985,bureauelecam@gmail.com,3877,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0529,Agence ELECAM Bali 529,Douala,Douala II,Bali,4.085198,9.67632,+237 690 953 061,agenceelecam@gmail.com,1349,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0530,Point ELECAM Bonaberi 530,Douala,Douala IV,Bonaberi,3.98761,9.70577,+237 690 671 035,pointelecamb@elecam.cm,3818,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0531,Bureau ELECAM Douala II — Nzeng-Ayong,Douala,Douala II,Nzeng-Ayong,4.030852,9.738744,+237 679 496 950,bureauelecam@gmail.com,1382,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0532,Agence ELECAM Ndogpassi 532,Douala,Douala VI,Ndogpassi,4.093694,9.759891,+237 695 401 124,agenceelecam@gmail.com,4186,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0533,Centre d'Inscription Électorale de Bonapriso,Douala,Douala VI,Bonapriso,4.099037,9.73072,+237 242 526 469,centredinscr@elecam.cm,1872,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0534,Agence ELECAM Bepanda 534,Douala,Douala VI,Bepanda,4.133081,9.683599,+237 694 930 369,agenceelecam@yahoo.fr,1850,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0535,Point ELECAM Sodiko 535,Douala,Douala VI,Sodiko,4.012648,9.687664,+237 678 824 652,pointelecams@yahoo.fr,657,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0536,Agence ELECAM Bepanda 536,Douala,Douala VI,Bepanda,4.092152,9.777748,+237 222 476 752,agenceelecam@gmail.com,1935,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0537,Point ELECAM Bali 537,Douala,Douala IV,Bali,4.071949,9.716146,+237 677 083 256,pointelecamb@gmail.com,4506,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0538,Agence ELECAM Bali 538,Douala,Douala V,Bali,4.103253,9.750749,+237 222 520 468,agenceelecam@elecam.cm,850,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0539,Agence ELECAM Kotto 539,Douala,Douala II,Kotto,4.101119,9.636637,+237 695 891 782,agenceelecam@gmail.com,2439,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-0540,Point ELECAM Nyalla 540,Douala,Douala I,Nyalla,4.051534,9.623083,+237 679 580 660,pointelecamn@gmail.com,2677,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0541,Point ELECAM New Bell 541,Douala,Douala V,New Bell,4.123971,9.751952,+237 693 462 868,pointelecamn@yahoo.fr,687,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0542,Point ELECAM PK10 542,Douala,Douala III,PK10,3.993495,9.706007,+237 693 330 073,pointelecamp@yahoo.fr,880,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0543,Point ELECAM Ndokoti 543,Douala,Douala V,Ndokoti,4.096655,9.685916,+237 243 317 109,pointelecamn@gmail.com,1533,Lun–Sam 08h00–16h00,En rénovation
ELECAM-DOU-0544,Agence ELECAM Logpom 544,Douala,Douala II,Logpom,4.138771,9.707557,+237 691 187 923,agenceelecam@gmail.com,4426,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0545,Agence ELECAM Bonanjo 545,Douala,Douala I,Bonanjo,3.991313,9.722201,+237 222 415 063,agenceelecam@yahoo.fr,997,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0546,Agence ELECAM Bessengue 546,Douala,Douala V,Bessengue,4.015812,9.735287,+237 243 468 362,agenceelecam@elecam.cm,695,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0547,Point ELECAM Bepanda 547,Douala,Douala II,Bepanda,4.118298,9.651341,+237 679 337 984,pointelecamb@gmail.com,965,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0548,Point ELECAM PK10 548,Douala,Douala I,PK10,4.026591,9.729793,+237 693 895 972,pointelecamp@elecam.cm,1335,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0549,Bureau ELECAM Douala VI — Nzeng-Ayong,Douala,Douala VI,Nzeng-Ayong,4.087027,9.664636,+237 233 633 801,bureauelecam@gmail.com,2399,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0550,Point ELECAM Bessengue 550,Douala,Douala II,Bessengue,4.05707,9.705434,+237 693 671 122,pointelecamb@gmail.com,1993,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0551,Point ELECAM PK14 551,Douala,Douala II,PK14,4.026971,9.713095,+237 691 011 634,pointelecamp@elecam.cm,4538,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0552,Point ELECAM Deido 552,Douala,Douala V,Deido,3.973202,9.74412,+237 679 191 510,pointelecamd@gmail.com,2725,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0553,Agence ELECAM PK17 553,Douala,Douala III,PK17,4.129519,9.71345,+237 677 201 912,agenceelecam@elecam.cm,1576,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0554,Point ELECAM Koumassi 554,Douala,Douala IV,Koumassi,4.042598,9.675297,+237 233 213 726,pointelecamk@yahoo.fr,910,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0555,Point ELECAM Boko 555,Douala,Douala III,Boko,4.049758,9.646777,+237 692 971 285,pointelecamb@gmail.com,3860,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0556,Point ELECAM Mboppi 556,Douala,Douala II,Mboppi,4.071766,9.741606,+237 691 235 860,pointelecamm@gmail.com,658,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0557,Bureau ELECAM Douala I — PK12,Douala,Douala I,PK12,4.043419,9.731604,+237 679 795 023,bureauelecam@elecam.cm,4157,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0558,Bureau ELECAM Douala III — Boko,Douala,Douala III,Boko,4.08138,9.744407,+237 693 749 165,bureauelecam@gmail.com,4051,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0559,Point ELECAM Cite SIC 559,Douala,Douala IV,Cite SIC,4.000168,9.735417,+237 678 517 220,pointelecamc@elecam.cm,4654,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0560,Point ELECAM Youpwé 560,Douala,Douala IV,Youpwé,4.024296,9.769661,+237 679 272 315,pointelecamy@elecam.cm,1855,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0561,Agence ELECAM Bonamoussadi 561,Douala,Douala VI,Bonamoussadi,4.043407,9.668711,+237 691 745 690,agenceelecam@elecam.cm,1621,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0562,Bureau ELECAM Douala VI — Nyalla Extension,Douala,Douala VI,Nyalla Extension,4.078298,9.716994,+237 679 786 103,bureauelecam@yahoo.fr,539,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0563,Point ELECAM Nyalla Extension 563,Douala,Douala II,Nyalla Extension,4.006655,9.682578,+237 695 240 666,pointelecamn@elecam.cm,2794,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0564,Bureau ELECAM Douala III — Kotto,Douala,Douala III,Kotto,4.075467,9.698132,+237 243 069 147,bureauelecam@elecam.cm,1346,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0565,Agence ELECAM Village 565,Douala,Douala V,Village,4.006744,9.776532,+237 678 108 161,agenceelecam@elecam.cm,4282,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-0566,Agence ELECAM Bassa 566,Douala,Douala II,Bassa,4.119473,9.746679,+237 691 785 089,agenceelecam@elecam.cm,2278,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-0567,Point ELECAM Bassa 567,Douala,Douala I,Bassa,4.084161,9.631922,+237 677 863 153,pointelecamb@yahoo.fr,667,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-0568,Point ELECAM Nzeng-Ayong 568,Douala,Douala III,Nzeng-Ayong,4.054304,9.660836,+237 233 888 903,pointelecamn@gmail.com,3975,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-0569,Point ELECAM Ndog-Passi III 569,Douala,Douala I,Ndog-Passi III,4.000603,9.69706,+237 691 795 968,pointelecamn@elecam.cm,4253,Lun–Ven 08h00–15h30,Opérationnel
