id,nom,ville,arrondissement,quartier,type_batiment,latitude,longitude,telephone,nb_urnes,accessibilite_pmr,inscrits_2017,votants_2017,bulletins_nuls_2017,SVE_2017,taux_participation_2017,RDPC_votes_2017,CDP_votes_2017,EPG_votes_2017,SAJ_votes_2017,ESA_votes_2017,autres_votes_2017,inscrits_2018,votants_2018,bulletins_nuls_2018,SVE_2018,taux_participation_2018,RDPC_votes_2018,CDP_votes_2018,EPG_votes_2018,SAJ_votes_2018,ESA_votes_2018,autres_votes_2018,inscrits_2019,votants_2019,bulletins_nuls_2019,SVE_2019,taux_participation_2019,RDPC_votes_2019,CDP_votes_2019,EPG_votes_2019,SAJ_votes_2019,ESA_votes_2019,autres_votes_2019
BV-YAO-0899,Bibliothèque municipale de Nlongkak — Bureau 3,Yaoundé,Yaoundé III,Nlongkak,Bibliothèque municipale,3.920128,11.442552,+237 695 381 362,3,Non,257,131,5,126,0.511,73,12,12,4,9,16,257,92,1,91,0.359,59,10,8,3,1,10,257,116,2,114,0.453,64,14,13,1,7,15
BV-YAO-0900,Bureau de Vote Mvog-Ada 900,Yaoundé,Yaoundé II,Mvog-Ada,Mairie,3.920938,11.543504,+237 679 994 001,2,Non,1043,694,33,661,0.665,431,24,84,13,40,69,1043,621,7,614,0.596,452,51,43,8,11,49,1043,552,13,539,0.53,421,8,36,33,5,36
BV-YAO-0901,Bureau de Vote Nkol-Eton 901,Yaoundé,Yaoundé II,Nkol-Eton,Collège,3.76405,11.571541,+237 693 934 916,3,Non,627,250,3,247,0.4,178,12,8,14,14,21,627,335,14,321,0.535,232,2,35,15,10,27,627,336,11,325,0.537,243,21,2,18,16,25
BV-YAO-0902,Mairie de Nkolo — Bureau 7,Yaoundé,Yaoundé III,Nkolo,Mairie,3.863715,11.457459,+237 243 566 401,4,Oui,770,532,24,508,0.691,256,66,39,33,38,76,770,321,11,310,0.417,224,18,15,17,10,26,770,206,5,201,0.268,98,14,2,19,37,31
BV-YAO-0903,Collège de Odza — Bureau 1,Yaoundé,Yaoundé III,Odza,Collège,3.796157,11.439875,+237 690 808 532,3,Non,1139,754,21,733,0.662,501,60,37,14,51,70,1139,566,25,541,0.497,323,43,24,38,47,66,1139,419,18,401,0.368,212,10,32,41,49,57
BV-YAO-0904,Bureau de Vote Nkolbisson 904,Yaoundé,Yaoundé III,Nkolbisson,Centre culturel,3.758958,11.544747,+237 693 613 669,2,Oui,277,153,4,149,0.552,111,5,9,5,8,11,277,83,1,82,0.302,43,10,10,6,1,12,277,146,6,140,0.528,101,3,12,5,7,12
BV-YAO-0905,Bureau de Vote Nkolbisson N°20,Yaoundé,Yaoundé IV,Nkolbisson,École primaire,3.800494,11.428164,+237 690 206 497,4,Non,1036,397,12,385,0.384,299,16,15,17,12,26,1036,578,10,568,0.558,286,31,57,49,60,85,1036,657,28,629,0.635,340,72,26,32,72,87
BV-YAO-0906,Centre de Vote de Carrière — Salle 2,Yaoundé,Yaoundé V,Carrière,Centre culturel,3.838342,11.562199,+237 679 127 945,1,Non,284,134,5,129,0.473,71,8,11,9,12,18,284,141,3,138,0.499,103,5,11,2,7,10,284,108,3,105,0.384,76,11,4,3,2,9
BV-YAO-0907,Bureau de Vote Mvog-Atangana 907,Yaoundé,Yaoundé III,Mvog-Atangana,Bibliothèque municipale,3.860897,11.474551,+237 679 872 803,2,Oui,512,208,2,206,0.406,148,20,8,5,7,18,512,157,4,153,0.308,124,5,6,3,6,9,512,227,11,216,0.445,146,9,14,13,13,21
BV-YAO-0908,Bureau de Vote Nkozoa 908,Yaoundé,Yaoundé II,Nkozoa,Mairie,3.809882,11.418641,+237 242 170 846,4,Oui,989,360,3,357,0.365,260,19,17,6,26,29,989,506,11,495,0.512,393,3,25,20,23,31,989,577,20,557,0.583,254,60,64,72,16,91
BV-YAO-0909,Bureau de Vote Mfandena 909,Yaoundé,Yaoundé II,Mfandena,Centre communautaire,3.863297,11.562795,+237 694 638 678,3,Non,539,390,4,386,0.724,276,22,44,4,7,33,539,185,4,181,0.345,101,7,19,12,18,24,539,140,6,134,0.26,77,7,15,2,16,17
BV-YAO-0910,Bureau de Vote Yaoundé I — Ahala 910,Yaoundé,Yaoundé I,Ahala,Centre communautaire,3.798874,11.468648,+237 243 957 127,1,Non,598,331,8,323,0.554,260,16,3,11,14,19,598,232,9,223,0.388,114,20,30,22,4,33,598,304,6,298,0.508,183,28,23,6,23,35
BV-YAO-0911,Bibliothèque municipale de Mvan — Bureau 4,Yaoundé,Yaoundé II,Mvan,Bibliothèque municipale,3.87026,11.579807,+237 691 663 906,1,Non,1085,679,27,652,0.626,406,40,5,58,69,74,1085,736,15,721,0.679,537,8,35,52,34,55,1085,653,30,623,0.603,302,12,61,67,84,97
BV-YAO-0912,Bureau de Vote Nkomo 912,Yaoundé,Yaoundé V,Nkomo,Centre social,3.877595,11.447951,+237 677 395 073,4,Non,386,170,6,164,0.441,133,3,9,8,1,10,386,256,5,251,0.664,190,14,3,9,16,19,386,136,3,133,0.353,91,8,9,8,4,13
BV-YAO-0913,Bureau de Vote Étoa-Meki 913,Yaoundé,Yaoundé IV,Étoa-Meki,Lycée,3.864737,11.521059,+237 243 232 654,2,Oui,695,422,16,406,0.608,297,17,9,34,16,33,695,364,5,359,0.524,267,29,9,6,20,28,695,409,18,391,0.589,288,17,10,8,37,31
BV-YAO-0914,Centre de Vote de Nsimeyong — Salle 4,Yaoundé,Yaoundé VI,Nsimeyong,École primaire,3.844016,11.515944,+237 233 333 902,1,Non,363,133,3,130,0.368,94,8,7,5,5,11,363,209,4,205,0.576,145,7,17,1,17,18,363,112,3,109,0.31,71,7,8,2,9,12
BV-YAO-0915,Collège de Ngoa-Ekélé — Bureau 2,Yaoundé,Yaoundé VII,Ngoa-Ekélé,Collège,3.764283,11.472553,+237 691 405 758,4,Oui,406,280,11,269,0.691,175,13,20,13,20,28,406,163,1,162,0.402,107,8,16,2,12,17,406,235,3,232,0.579,174,13,14,3,10,18
BV-YAO-0916,Bureau de Vote Nkolbisson 916,Yaoundé,Yaoundé V,Nkolbisson,Centre culturel,3.845653,11.602199,+237 693 995 710,2,Non,1090,665,18,647,0.61,297,95,93,21,36,105,1090,725,33,692,0.666,502,46,29,37,21,57,1090,515,6,509,0.473,237,33,66,34,57,82
BV-YAO-0917,Bureau de Vote Odza N°17,Yaoundé,Yaoundé III,Odza,Lycée,3.831758,11.479909,+237 243 045 128,3,Oui,506,289,8,281,0.572,219,5,6,26,6,19,506,166,2,164,0.328,131,3,13,1,6,10,506,198,2,196,0.392,153,12,8,1,9,13
BV-YAO-0918,Bureau de Vote Mvog-Atangana N°10,Yaoundé,Yaoundé I,Mvog-Atangana,Lycée,3.755431,11.535157,+237 694 437 481,2,Non,962,545,19,526,0.567,297,38,32,50,40,69,962,431,16,415,0.448,206,59,32,16,39,63,962,303,3,300,0.315,215,10,9,30,10,26
BV-YAO-0919,Collège de Biteng — Bureau 1,Yaoundé,Yaoundé III,Biteng,Collège,3.881608,11.484093,+237 677 162 521,4,Non,295,107,2,105,0.364,59,11,7,5,9,14,295,178,2,176,0.606,120,8,9,12,10,17,295,164,7,157,0.559,122,8,8,4,4,11
BV-YAO-0920,Bureau de Vote Oyomabang 920,Yaoundé,Yaoundé VII,Oyomabang,École primaire,3.903574,11.472294,+237 678 825 020,2,Non,998,518,7,511,0.52,289,28,45,32,50,67,998,407,11,396,0.408,194,22,46,32,41,61,998,631,27,604,0.632,385,76,30,28,19,66
BV-YAO-0921,Lycée de Nkolo — Bureau 5,Yaoundé,Yaoundé V,Nkolo,Lycée,3.787071,11.588999,+237 693 276 639,2,Oui,247,171,2,169,0.694,125,10,6,10,5,13,247,74,3,71,0.3,52,4,2,4,3,6,247,80,1,79,0.327,61,4,4,3,1,6
BV-YAO-0922,Bibliothèque municipale de Cité Verte — Bureau 1,Yaoundé,Yaoundé II,Cité Verte,Bibliothèque municipale,3.812642,11.47681,+237 694 153 260,4,Non,809,416,5,411,0.515,236,38,18,35,31,53,809,354,4,350,0.438,271,15,8,18,14,24,809,488,18,470,0.604,348,33,6,17,29,37
BV-YAO-0923,Bibliothèque municipale de Étoa-Meki — Bureau 2,Yaoundé,Yaoundé V,Étoa-Meki,Bibliothèque municipale,3.785455,11.535452,+237 679 918 425,4,Oui,1145,423,16,407,0.37,260,8,51,9,35,44,1145,738,36,702,0.645,327,74,46,40,102,113,1145,356,5,351,0.311,173,31,40,31,22,54
BV-YAO-0924,Centre de Vote de Nlongkak — Salle 1,Yaoundé,Yaoundé II,Nlongkak,Lycée,3.936697,11.552918,+237 233 420 841,2,Oui,491,189,5,184,0.385,141,7,1,12,10,13,491,236,9,227,0.482,168,6,14,15,6,18,491,276,4,272,0.563,207,11,24,5,5,20
BV-YAO-0925,Bureau de Vote Yaoundé V — Nkozoa 925,Yaoundé,Yaoundé V,Nkozoa,Salle polyvalente,3.908015,11.543758,+237 694 522 427,1,Non,1195,675,27,648,0.565,432,8,37,32,74,65,1195,818,38,780,0.685,514,26,73,49,38,80,1195,527,15,512,0.442,376,19,12,38,26,41
BV-YAO-0926,Centre de Vote de Efoulan — Salle 3,Yaoundé,Yaoundé V,Efoulan,Collège,3.77837,11.480968,+237 242 188 656,2,Non,491,212,4,208,0.432,122,23,9,6,22,26,491,180,3,177,0.368,132,3,11,6,11,14,491,302,11,291,0.616,168,23,10,29,24,37
BV-YAO-0927,Bureau de Vote Djoungolo 927,Yaoundé,Yaoundé IV,Djoungolo,Bibliothèque municipale,3.786484,11.466887,+237 222 408 353,4,Non,401,171,4,167,0.427,131,3,1,10,11,11,401,129,4,125,0.323,85,7,2,13,6,12,401,244,3,241,0.61,193,17,4,3,9,15
BV-YAO-0928,Bureau de Vote Olembe 928,Yaoundé,Yaoundé III,Olembe,Centre communautaire,3.829675,11.60297,+237 222 465 058,4,Non,655,385,6,379,0.589,223,20,15,67,7,47,655,295,13,282,0.45,182,16,20,21,13,30,655,408,7,401,0.624,323,3,19,24,8,24
BV-YAO-0929,Collège Nkoldongo,Yaoundé,Yaoundé VI,Nkoldongo,Collège,3.838071,11.516425,+237 679 049 106,1,Non,679,343,5,338,0.506,218,7,13,34,30,36,679,377,17,360,0.556,218,18,25,35,21,43,679,428,5,423,0.632,273,17,37,24,27,45
BV-YAO-0930,Bureau de Vote Madagascar 930,Yaoundé,Yaoundé II,Madagascar,Centre culturel,3.779068,11.424388,+237 692 114 954,2,Non,563,316,12,304,0.562,225,6,11,22,16,24,563,365,13,352,0.649,229,33,22,3,28,37,563,219,10,209,0.389,154,17,2,13,6,17
BV-YAO-0931,Bureau de Vote Yaoundé III — Mimboman 931,Yaoundé,Yaoundé III,Mimboman,Centre social,3.869798,11.407937,+237 233 031 198,2,Oui,412,161,3,158,0.392,92,9,11,16,10,20,412,146,3,143,0.356,70,14,11,17,9,22,412,112,5,107,0.273,81,4,5,5,4,8
BV-YAO-0932,Bureau de Vote Nkozoa 932,Yaoundé,Yaoundé IV,Nkozoa,Mairie,3.910541,11.592494,+237 694 987 928,4,Non,220,112,1,111,0.514,61,15,1,5,14,15,220,129,5,124,0.587,72,12,4,14,6,16,220,70,2,68,0.322,54,3,1,3,3,4
BV-YAO-0933,Collège de Tsinga — Bureau 5,Yaoundé,Yaoundé VI,Tsinga,Collège,3.776615,11.583917,+237 678 726 105,4,Non,728,454,6,448,0.624,279,44,30,16,28,51,728,502,15,487,0.691,227,55,39,78,10,78,728,401,15,386,0.552,263,16,6,45,19,37
BV-YAO-0934,Centre social Oyomabang,Yaoundé,Yaoundé I,Oyomabang,Centre social,3.801934,11.468889,+237 695 870 404,3,Non,623,447,17,430,0.718,286,23,26,20,31,44,623,269,10,259,0.433,207,5,14,14,3,16,623,366,9,357,0.588,208,10,33,50,11,45
BV-YAO-0935,Bureau de Vote Mfandena 935,Yaoundé,Yaoundé III,Mfandena,Lycée,3.841151,11.550003,+237 242 041 900,4,Oui,940,510,24,486,0.543,369,28,13,26,15,35,940,324,15,309,0.345,235,19,18,4,11,22,940,399,5,394,0.425,200,14,48,20,53,59
BV-YAO-0936,Bureau de Vote Carrière 936,Yaoundé,Yaoundé VII,Carrière,Salle polyvalente,3.824446,11.58406,+237 243 910 255,2,Non,566,227,2,225,0.401,157,16,14,13,4,21,566,244,7,237,0.433,187,12,7,11,5,15,566,171,4,167,0.304,87,18,17,16,5,24
BV-YAO-0937,Bureau de Vote Omnisports N°4,Yaoundé,Yaoundé V,Omnisports,Centre social,3.939035,11.541989,+237 222 319 766,1,Non,926,405,16,389,0.437,205,7,52,34,35,56,926,416,8,408,0.45,328,16,15,3,22,24,926,555,15,540,0.6,333,44,39,22,40,62
BV-YAO-0938,Salle polyvalente de Mvan — Bureau 1,Yaoundé,Yaoundé VII,Mvan,Salle polyvalente,3.94726,11.482717,+237 690 498 053,1,Non,1164,550,10,540,0.473,416,4,21,33,28,38,1164,620,15,605,0.533,360,17,58,50,46,74,1164,670,16,654,0.576,379,50,50,33,59,83
BV-YAO-0939,Bureau de Vote Simbock N°8,Yaoundé,Yaoundé IV,Simbock,Lycée,3.903269,11.473478,+237 694 738 618,1,Non,389,152,4,148,0.391,88,11,7,8,16,18,389,232,6,226,0.597,140,13,17,19,11,26,389,194,3,191,0.5,122,14,8,12,14,21
BV-YAO-0940,Centre de Vote de Etoudi — Salle 2,Yaoundé,Yaoundé VII,Etoudi,Centre social,3.827951,11.528223,+237 242 137 703,2,Oui,884,360,17,343,0.407,233,17,25,15,20,33,884,424,14,410,0.48,231,49,15,54,7,54,884,295,5,290,0.334,222,22,21,1,3,21
BV-YAO-0941,Bureau de Vote Ngousso 941,Yaoundé,Yaoundé V,Ngousso,Salle polyvalente,3.813456,11.500538,+237 693 627 790,2,Non,775,415,11,404,0.536,324,15,20,18,3,24,775,415,15,400,0.536,188,17,47,33,51,64,775,199,3,196,0.257,124,18,17,9,6,22
BV-YAO-0942,Bureau de Vote Nkolo 942,Yaoundé,Yaoundé V,Nkolo,Salle polyvalente,3.863157,11.452849,+237 678 134 874,1,Oui,481,201,3,198,0.418,125,27,7,7,10,22,481,320,12,308,0.667,166,48,23,7,21,43,481,172,5,167,0.358,82,10,4,17,28,26
BV-YAO-0943,Lycée Émana,Yaoundé,Yaoundé VII,Émana,Lycée,3.903568,11.56858,+237 694 453 127,4,Non,535,243,9,234,0.455,134,19,4,21,26,30,535,313,10,303,0.587,167,22,29,20,24,41,535,229,9,220,0.428,155,6,15,6,18,20
BV-YAO-0944,Bureau de Vote Santa Barbara 944,Yaoundé,Yaoundé II,Santa Barbara,Bibliothèque municipale,3.808084,11.427174,+237 242 621 706,3,Oui,551,378,16,362,0.688,217,14,26,31,30,44,551,383,13,370,0.696,246,6,39,34,8,37,551,196,8,188,0.356,93,4,31,4,27,29
BV-YAO-0945,Centre social de Djoungolo — Bureau 1,Yaoundé,Yaoundé VI,Djoungolo,Centre social,3.897847,11.474633,+237 242 854 387,3,Oui,579,250,4,246,0.432,155,19,25,4,15,28,579,269,5,264,0.465,139,15,3,37,32,38,579,212,8,204,0.366,122,16,8,5,28,25
BV-YAO-0946,Bureau de Vote Yaoundé IV — Melen 946,Yaoundé,Yaoundé IV,Melen,Lycée,3.828626,11.556941,+237 690 342 761,4,Non,715,455,7,448,0.637,353,20,12,23,11,29,715,496,16,480,0.695,357,36,36,5,9,37,715,182,8,174,0.255,98,17,16,8,12,23
BV-YAO-0947,Bibliothèque municipale de Nsimeyong — Bureau 4,Yaoundé,Yaoundé V,Nsimeyong,Bibliothèque municipale,3.871295,11.502997,+237 222 331 442,1,Oui,441,219,6,213,0.497,170,6,9,10,5,13,441,276,2,274,0.627,205,11,12,13,12,21,441,267,12,255,0.606,162,8,31,7,19,28
BV-YAO-0948,Bureau de Vote Ngousso 948,Yaoundé,Yaoundé IV,Ngousso,Collège,3.819819,11.599817,+237 222 469 486,4,Non,985,471,14,457,0.478,268,31,30,41,30,57,985,521,18,503,0.53,321,40,46,7,34,55,985,569,9,560,0.578,268,41,56,50,57,88
BV-YAO-0949,Centre de Vote de Nkol-Afeme — Salle 1,Yaoundé,Yaoundé IV,Nkol-Afeme,Collège,3.844896,11.560668,+237 677 061 748,2,Non,1139,656,14,642,0.576,298,67,58,58,58,103,1139,736,35,701,0.647,379,56,50,62,57,97,1139,679,25,654,0.596,396,11,75,39,55,78
BV-YAO-0950,Bureau de Vote Briqueterie 950,Yaoundé,Yaoundé III,Briqueterie,École primaire,3.860043,11.515737,+237 693 173 822,2,Oui,703,426,16,410,0.607,291,36,12,20,15,36,703,237,8,229,0.338,132,31,3,10,24,29,703,325,11,314,0.463,251,9,12,7,16,19
BV-YAO-0951,Centre de Vote de Mendong — Salle 1,Yaoundé,Yaoundé V,Mendong,École primaire,3.80409,11.594829,+237 694 588 796,3,Non,1173,787,13,774,0.671,538,31,32,40,62,71,1173,505,17,488,0.431,359,19,20,22,29,39,1173,394,5,389,0.336,297,19,17,13,15,28
BV-YAO-0952,Bureau de Vote Yaoundé II — Ngoa-Ekélé 952,Yaoundé,Yaoundé II,Ngoa-Ekélé,Collège,3.837039,11.552766,+237 677 161 013,2,Non,400,226,9,217,0.567,104,5,37,19,18,34,400,184,2,182,0.462,96,9,23,10,18,26,400,238,5,233,0.596,110,18,24,37,7,37
BV-YAO-0953,Bureau de Vote Tsinga N°5,Yaoundé,Yaoundé III,Tsinga,Mairie,3.912701,11.449837,+237 690 642 711,2,Non,1146,541,12,529,0.473,405,18,18,41,10,37,1146,552,20,532,0.482,348,16,56,43,14,55,1146,600,14,586,0.524,457,28,17,28,17,39
BV-YAO-0954,Bureau de Vote Etoudi 954,Yaoundé,Yaoundé IV,Etoudi,Centre communautaire,3.857241,11.546183,+237 222 491 590,3,Oui,431,202,8,194,0.47,113,6,20,11,20,24,431,268,5,263,0.623,163,14,27,2,27,30,431,157,5,152,0.365,118,4,10,8,2,10
BV-YAO-0955,Bureau de Vote Djoungolo 955,Yaoundé,Yaoundé V,Djoungolo,Bibliothèque municipale,3.830051,11.543224,+237 678 670 082,3,Non,718,425,14,411,0.592,211,22,67,38,13,60,718,360,9,351,0.503,195,39,4,54,12,47,718,282,11,271,0.394,161,22,21,15,19,33
BV-YAO-0956,Centre culturel de Odza — Bureau 2,Yaoundé,Yaoundé III,Odza,Centre culturel,3.919917,11.583039,+237 693 128 453,1,Non,1002,494,19,475,0.494,299,50,19,10,44,53,1002,440,10,430,0.439,324,27,11,13,23,32,1002,606,24,582,0.605,385,28,53,9,48,59
BV-YAO-0957,Bureau de Vote Carrière 957,Yaoundé,Yaoundé I,Carrière,Collège,3.852056,11.503396,+237 690 174 244,4,Oui,1106,613,12,601,0.555,358,49,20,50,51,73,1106,343,9,334,0.311,232,23,17,29,2,31,1106,387,10,377,0.351,189,38,21,53,19,57
BV-YAO-0958,Bureau de Vote Ngoa-Ekélé N°13,Yaoundé,Yaoundé V,Ngoa-Ekélé,Salle polyvalente,3.833482,11.423752,+237 693 255 005,1,Non,1139,847,20,827,0.744,597,31,46,17,67,69,1139,580,20,560,0.509,391,42,19,34,23,51,1139,673,9,664,0.591,378,33,58,79,30,86
BV-YAO-0959,Bureau de Vote Yaoundé III — Tsinga 959,Yaoundé,Yaoundé III,Tsinga,Centre social,3.854555,11.442387,+237 694 316 084,3,Non,1185,698,32,666,0.589,438,15,62,28,54,69,1185,793,21,772,0.669,409,48,49,78,79,109,1185,524,10,514,0.442,238,30,79,54,30,83
BV-YAO-0960,Centre de Vote de Messa — Salle 3,Yaoundé,Yaoundé II,Messa,Lycée,3.847169,11.410494,+237 693 198 099,4,Non,739,315,12,303,0.427,192,36,9,21,11,34,739,353,5,348,0.478,183,28,24,52,11,50,739,476,5,471,0.645,299,36,15,35,34,52
BV-YAO-0961,Bureau de Vote Yaoundé III — Mvog-Mbi 961,Yaoundé,Yaoundé III,Mvog-Mbi,Salle polyvalente,3.896901,11.567916,+237 695 838 529,2,Non,957,358,11,347,0.375,184,13,19,64,18,49,957,585,15,570,0.612,323,36,57,37,43,74,957,269,9,260,0.281,163,21,19,13,15,29
BV-YAO-0962,Bureau de Vote Yaoundé II — Olembe 962,Yaoundé,Yaoundé II,Olembe,École primaire,3.75287,11.499231,+237 692 967 483,3,Non,719,260,7,253,0.362,121,32,5,36,19,40,719,432,7,425,0.602,205,47,43,33,31,66,719,330,14,316,0.46,186,14,4,51,22,39
BV-YAO-0963,Bureau de Vote Yaoundé IV — Simbock 963,Yaoundé,Yaoundé IV,Simbock,Centre culturel,3.863765,11.535241,+237 222 359 325,4,Oui,1112,547,17,530,0.493,327,7,9,90,36,61,1112,758,12,746,0.682,567,36,19,32,38,54,1112,567,11,556,0.511,353,34,50,27,31,61
BV-YAO-0964,Centre de Vote de Mvog-Ada — Salle 4,Yaoundé,Yaoundé III,Mvog-Ada,Lycée,3.875118,11.535126,+237 695 388 649,1,Oui,656,461,7,454,0.704,268,14,36,45,35,56,656,382,10,372,0.583,283,3,39,10,10,27,656,355,4,351,0.542,189,17,36,22,38,49
BV-YAO-0965,Bureau de Vote Oyomabang N°4,Yaoundé,Yaoundé III,Oyomabang,Centre culturel,3.892272,11.508748,+237 690 027 111,1,Oui,580,303,14,289,0.524,144,6,49,5,41,44,580,246,4,242,0.425,191,10,16,5,5,15,580,354,16,338,0.611,227,13,24,9,32,33
BV-YAO-0966,Salle polyvalente de Nkolo — Bureau 4,Yaoundé,Yaoundé I,Nkolo,Salle polyvalente,3.905292,11.465667,+237 693 363 374,1,Non,845,477,13,464,0.565,311,21,7,25,54,46,845,570,27,543,0.675,394,11,36,31,26,45,845,541,11,530,0.641,418,32,8,33,5,34
BV-YAO-0967,École primaire de Bastos — Bureau 5,Yaoundé,Yaoundé V,Bastos,École primaire,3.829222,11.42522,+237 695 706 949,3,Oui,363,208,3,205,0.574,96,23,13,17,23,33,363,230,8,222,0.635,167,11,13,13,1,17,363,209,6,203,0.577,113,18,18,11,16,27
BV-YAO-0968,Bibliothèque municipale de Ngousso — Bureau 1,Yaoundé,Yaoundé V,Ngousso,Bibliothèque municipale,3.831307,11.468821,+237 694 364 581,2,Oui,916,540,22,518,0.59,298,32,38,31,53,66,916,323,9,314,0.353,168,32,15,35,20,44,916,579,6,573,0.633,458,10,25,19,26,35
BV-YAO-0969,Bibliothèque municipale de Omnisports — Bureau 8,Yaoundé,Yaoundé II,Omnisports,Bibliothèque municipale,3.849079,11.519809,+237 243 257 856,1,Oui,1162,468,8,460,0.404,254,46,37,30,31,62,1162,528,16,512,0.455,410,27,28,10,6,31,1162,586,26,560,0.504,320,20,64,18,66,72
BV-YAO-0970,Centre social de Mvan — Bureau 2,Yaoundé,Yaoundé IV,Mvan,Centre social,3.829743,11.441688,+237 691 825 372,4,Oui,156,61,3,58,0.392,29,9,9,1,1,9,156,80,1,79,0.514,61,3,3,2,4,6,156,71,2,69,0.458,48,2,4,1,7,7
BV-YAO-0971,Bureau de Vote Nkoldongo 971,Yaoundé,Yaoundé III,Nkoldongo,Bibliothèque municipale,3.773176,11.476153,+237 694 294 670,1,Non,347,215,5,210,0.622,99,24,22,23,9,33,347,171,4,167,0.494,123,6,4,9,11,14,347,109,1,108,0.315,79,3,5,8,4,9
BV-YAO-0972,Bibliothèque municipale Ekounou,Yaoundé,Yaoundé II,Ekounou,Bibliothèque municipale,3.834304,11.542582,+237 695 462 191,1,Non,538,251,12,239,0.467,143,25,2,17,23,29,538,236,4,232,0.44,170,9,13,18,3,19,538,293,12,281,0.545,193,17,17,5,22,27
BV-YAO-0973,Bureau de Vote Yaoundé VII — Efoulan 973,Yaoundé,Yaoundé VII,Efoulan,École primaire,3.784163,11.507396,+237 677 400 901,1,Non,410,259,7,252,0.633,148,16,17,36,4,31,410,128,4,124,0.314,71,12,11,10,4,16,410,200,7,193,0.489,137,8,6,19,6,17
BV-YAO-0974,Bureau de Vote Yaoundé VII — Biyem-Assi 974,Yaoundé,Yaoundé VII,Biyem-Assi,École primaire,3.824944,11.412872,+237 243 628 159,3,Oui,332,247,9,238,0.745,173,9,16,8,12,20,332,100,2,98,0.304,54,10,7,10,4,13,332,83,4,79,0.25,48,6,7,7,1,10
BV-YAO-0975,Bureau de Vote Omnisports 975,Yaoundé,Yaoundé V,Omnisports,Centre culturel,3.797876,11.434994,+237 222 645 477,4,Non,1116,781,36,745,0.7,440,35,100,16,62,92,1116,427,13,414,0.383,203,43,70,21,13,64,1116,380,3,377,0.341,296,14,6,21,15,25
BV-YAO-0976,Bureau de Vote Ngoa-Ekélé 976,Yaoundé,Yaoundé V,Ngoa-Ekélé,Collège,3.81238,11.566665,+237 690 692 600,2,Oui,605,368,8,360,0.609,202,6,37,25,42,48,605,311,7,304,0.514,218,10,16,7,27,26,605,301,14,287,0.499,144,37,21,21,21,43
BV-YAO-0977,Bureau de Vote Nkolbisson N°2,Yaoundé,Yaoundé V,Nkolbisson,Salle polyvalente,3.941891,11.484324,+237 694 204 924,2,Non,1150,461,8,453,0.402,349,37,5,6,25,31,1150,650,30,620,0.566,306,41,30,99,50,94,1150,720,12,708,0.626,326,14,113,47,93,115
BV-YAO-0978,Centre communautaire de Nkozoa — Bureau 8,Yaoundé,Yaoundé III,Nkozoa,Centre communautaire,3.814552,11.597587,+237 693 383 828,2,Non,1022,387,8,379,0.379,219,34,14,47,17,48,1022,566,21,545,0.555,310,35,54,55,20,71,1022,435,18,417,0.426,270,25,42,3,33,44
BV-YAO-0979,Bureau de Vote Mvog-Mbi N°5,Yaoundé,Yaoundé III,Mvog-Mbi,Bibliothèque municipale,3.784679,11.459025,+237 242 020 640,1,Non,667,347,4,343,0.521,176,24,35,31,27,50,667,329,7,322,0.493,253,7,20,11,10,21,667,365,8,357,0.548,194,10,25,35,44,49
BV-YAO-0980,Bureau de Vote Mvog-Ada 980,Yaoundé,Yaoundé V,Mvog-Ada,Collège,3.858121,11.544129,+237 694 435 667,4,Non,540,402,19,383,0.746,185,22,37,41,38,60,540,193,5,188,0.358,113,15,6,24,7,23,540,326,8,318,0.604,175,20,33,14,33,43
BV-YAO-0981,Bureau de Vote Yaoundé III — Nkol-Eton 981,Yaoundé,Yaoundé III,Nkol-Eton,Centre communautaire,3.898577,11.477632,+237 242 103 588,3,Non,514,260,11,249,0.508,128,23,7,27,27,37,514,319,15,304,0.622,243,17,7,3,16,18,514,268,4,264,0.522,202,14,2,20,7,19
BV-YAO-0982,Bureau de Vote Tsinga N°20,Yaoundé,Yaoundé IV,Tsinga,École primaire,3.819136,11.488042,+237 694 140 970,2,Non,473,270,3,267,0.572,124,20,17,30,33,43,473,150,4,146,0.317,69,11,6,21,16,23,473,141,6,135,0.298,77,8,10,9,13,18
BV-YAO-0983,Bureau de Vote Mvog-Atangana N°3,Yaoundé,Yaoundé VI,Mvog-Atangana,Lycée,3.901108,11.444715,+237 692 394 661,2,Non,286,206,8,198,0.721,121,13,19,4,18,23,286,153,3,150,0.536,118,6,6,5,5,10,286,84,2,82,0.296,51,3,7,5,7,9
BV-YAO-0984,Salle polyvalente de Mfandena — Bureau 8,Yaoundé,Yaoundé III,Mfandena,Salle polyvalente,3.908824,11.436448,+237 677 426 231,1,Oui,1026,707,13,694,0.69,552,32,8,36,23,43,1026,550,21,529,0.537,344,53,7,12,57,56,1026,576,17,559,0.562,282,60,45,9,80,83
BV-YAO-0985,Centre culturel Biteng,Yaoundé,Yaoundé VI,Biteng,Centre culturel,3.761769,11.500648,+237 693 152 852,1,Non,824,512,9,503,0.622,284,19,28,40,66,66,824,302,11,291,0.367,225,23,11,2,10,20,824,212,3,209,0.258,115,11,4,7,44,28
