id,nom,ville,arrondissement,quartier,type_batiment,latitude,longitude,telephone,nb_urnes,accessibilite_pmr,inscrits_2017,votants_2017,bulletins_nuls_2017,SVE_2017,taux_participation_2017,RDPC_votes_2017,CDP_votes_2017,EPG_votes_2017,SAJ_votes_2017,ESA_votes_2017,autres_votes_2017,inscrits_2018,votants_2018,bulletins_nuls_2018,SVE_2018,taux_participation_2018,RDPC_votes_2018,CDP_votes_2018,EPG_votes_2018,SAJ_votes_2018,ESA_votes_2018,autres_votes_2018,inscrits_2019,votants_2019,bulletins_nuls_2019,SVE_2019,taux_participation_2019,RDPC_votes_2019,CDP_votes_2019,EPG_votes_2019,SAJ_votes_2019,ESA_votes_2019,autres_votes_2019
BV-DOU-0312,Centre de Vote de Kotto — Salle 2,Douala,Douala II,Kotto,Bibliothèque municipale,4.092566,9.785033,+237 677 859 532,1,Non,942,667,27,640,0.709,301,102,89,38,8,102,942,518,20,498,0.551,308,62,19,9,43,57,942,528,8,520,0.561,315,13,56,21,53,62
BV-DOU-0313,Centre communautaire Ndogpassi,Douala,Douala I,Ndogpassi,Centre communautaire,4.114867,9.703312,+237 692 844 015,4,Non,395,159,3,156,0.404,79,5,11,19,19,23,395,222,8,214,0.564,155,4,7,14,16,18,395,190,4,186,0.482,127,10,12,13,6,18
BV-DOU-0314,Centre communautaire de Japoma — Bureau 1,Douala,Douala IV,Japoma,Centre communautaire,4.038091,9.698418,+237 692 756 097,3,Oui,1008,524,12,512,0.52,234,72,16,73,33,84,1008,318,11,307,0.316,157,24,42,28,11,45,1008,374,13,361,0.372,227,25,16,21,32,40
BV-DOU-0315,Bureau de Vote Ndoghem N°14,Douala,Douala I,Ndoghem,Centre social,3.992099,9.714106,+237 693 991 756,1,Oui,939,584,21,563,0.622,398,28,11,12,64,50,939,287,3,284,0.306,199,22,5,21,11,26,939,583,7,576,0.621,411,25,45,10,35,50
BV-DOU-0316,Bureau de Vote Nkongmondo N°5,Douala,Douala III,Nkongmondo,Lycée,4.107599,9.652255,+237 243 992 234,3,Non,505,298,5,293,0.591,160,30,9,18,36,40,505,338,3,335,0.67,230,2,27,11,33,32,505,323,6,317,0.641,241,12,15,18,8,23
BV-DOU-0317,Bureau de Vote New Bell N°8,Douala,Douala V,New Bell,Centre social,4.011193,9.707109,+237 233 856 716,4,Oui,744,490,24,466,0.659,374,26,10,7,21,28,744,468,22,446,0.629,230,47,9,60,35,65,744,457,16,441,0.615,205,52,37,54,22,71
BV-DOU-0318,Bureau de Vote Nzeng-Ayong 318,Douala,Douala IV,Nzeng-Ayong,Salle polyvalente,4.021638,9.772352,+237 691 340 665,3,Non,996,725,12,713,0.728,446,44,26,67,50,80,996,527,24,503,0.529,384,24,26,26,7,36,996,278,9,269,0.28,216,11,8,12,6,16
BV-DOU-0319,Bureau de Vote Soboum N°17,Douala,Douala I,Soboum,Mairie,4.020443,9.676564,+237 693 762 756,3,Oui,180,94,3,91,0.524,60,2,3,11,5,10,180,63,1,62,0.351,36,6,2,1,9,8,180,114,1,113,0.636,57,9,11,12,7,17
BV-DOU-0320,Centre communautaire Bonaberi,Douala,Douala III,Bonaberi,Centre communautaire,4.12175,9.686239,+237 678 626 068,2,Oui,1070,681,30,651,0.637,512,19,21,24,33,42,1070,603,18,585,0.564,388,54,44,24,16,59,1070,328,13,315,0.307,152,38,18,39,19,49
BV-DOU-0321,Bureau de Vote Douala II — Bonanjo 321,Douala,Douala II,Bonanjo,Salle polyvalente,4.072247,9.776695,+237 677 822 219,4,Non,337,147,1,146,0.437,100,2,12,10,8,14,337,119,2,117,0.355,66,8,9,5,13,16,337,94,4,90,0.28,44,4,5,17,6,14
BV-DOU-0322,Centre communautaire de Bonanjo — Bureau 8,Douala,Douala II,Bonanjo,Centre communautaire,4.054608,9.75734,+237 679 635 699,1,Non,696,367,16,351,0.528,242,27,22,11,16,33,696,261,9,252,0.376,124,18,13,36,22,39,696,349,13,336,0.502,160,13,49,41,20,53
BV-DOU-0323,Bureau de Vote Bonamoussadi N°6,Douala,Douala II,Bonamoussadi,Salle polyvalente,3.991121,9.744229,+237 693 805 312,1,Non,758,470,21,449,0.62,246,36,51,28,27,61,758,395,8,387,0.522,232,3,37,25,43,47,758,430,20,410,0.568,278,26,26,31,9,40
BV-DOU-0324,Bureau de Vote Bassa N°2,Douala,Douala VI,Bassa,Collège,4.037089,9.643071,+237 222 540 398,1,Oui,192,73,1,72,0.382,56,2,6,2,1,5,192,74,2,72,0.386,52,4,1,4,5,6,192,87,4,83,0.458,51,2,2,10,8,10
BV-DOU-0325,Centre de Vote de Village — Salle 2,Douala,Douala I,Village,Centre social,4.00159,9.736221,+237 679 027 793,2,Oui,1057,426,18,408,0.403,287,29,10,31,14,37,1057,464,4,460,0.439,348,25,25,10,18,34,1057,464,20,444,0.44,237,41,63,25,16,62
BV-DOU-0326,Centre de Vote de Soboum — Salle 3,Douala,Douala II,Soboum,Mairie,4.047104,9.794274,+237 690 902 373,4,Non,1132,743,22,721,0.657,512,34,31,74,7,63,1132,741,18,723,0.655,377,34,127,68,13,104,1132,559,9,550,0.494,421,11,22,23,34,39
BV-DOU-0327,Bureau de Vote Douala II — Mbanya 327,Douala,Douala II,Mbanya,École primaire,4.009908,9.706381,+237 222 811 566,2,Non,914,505,24,481,0.553,222,38,52,27,64,78,914,515,12,503,0.564,280,35,43,38,40,67,914,422,18,404,0.463,263,5,31,16,47,42
BV-DOU-0328,Centre communautaire de Youpwé — Bureau 3,Douala,Douala I,Youpwé,Centre communautaire,4.085328,9.781674,+237 677 890 119,4,Non,923,405,10,395,0.44,289,9,26,25,14,32,923,565,5,560,0.613,399,20,28,25,40,48,923,548,14,534,0.594,251,32,77,9,80,85
BV-DOU-0329,Centre de Vote de PK8 — Salle 5,Douala,Douala III,PK8,Collège,4.041285,9.66589,+237 242 275 774,3,Non,448,327,11,316,0.731,201,41,11,5,23,35,448,303,6,297,0.678,158,35,30,30,2,42,448,211,2,209,0.471,162,6,7,17,3,14
BV-DOU-0330,Bureau de Vote Douala III — Soboum 330,Douala,Douala III,Soboum,Centre culturel,4.116201,9.718112,+237 691 887 180,1,Oui,1169,513,19,494,0.439,383,7,29,8,33,34,1169,489,5,484,0.418,257,70,41,41,7,68,1169,326,10,316,0.279,240,13,11,16,13,23
BV-DOU-0331,Collège Bonamoussadi,Douala,Douala III,Bonamoussadi,Collège,3.964666,9.699218,+237 242 131 329,2,Non,1059,519,20,499,0.49,250,15,49,35,75,75,1059,395,16,379,0.374,296,16,3,16,23,25,1059,687,20,667,0.65,438,38,48,58,16,69
BV-DOU-0332,Bureau de Vote Douala II — Boko 332,Douala,Douala II,Boko,Mairie,4.029666,9.707605,+237 679 530 484,1,Non,906,587,19,568,0.648,369,48,12,26,53,60,906,532,20,512,0.588,281,88,30,19,24,70,906,271,11,260,0.3,205,5,11,14,8,17
BV-DOU-0333,Bureau de Vote Bangue N°9,Douala,Douala V,Bangue,Lycée,4.059789,9.779396,+237 695 830 242,4,Oui,1141,498,10,488,0.437,305,28,37,13,50,55,1141,424,9,415,0.372,285,20,27,22,22,39,1141,670,30,640,0.588,354,19,84,89,8,86
BV-DOU-0334,Mairie de PK12 — Bureau 5,Douala,Douala V,PK12,Mairie,4.125707,9.724189,+237 242 602 901,3,Oui,547,383,8,375,0.701,243,21,16,24,31,40,547,168,7,161,0.309,112,16,13,4,1,15,547,313,12,301,0.573,192,38,16,18,4,33
BV-DOU-0335,Bureau de Vote Makepe 335,Douala,Douala V,Makepe,Mairie,4.058575,9.713881,+237 693 086 209,1,Non,732,526,6,520,0.719,348,53,37,15,15,52,732,269,9,260,0.369,190,12,7,16,14,21,732,386,12,374,0.529,265,25,28,12,11,33
BV-DOU-0336,Bureau de Vote Douala VI — Bali 336,Douala,Douala VI,Bali,Mairie,4.076594,9.762017,+237 243 106 145,4,Non,498,236,2,234,0.474,140,26,23,7,9,29,498,207,6,201,0.418,123,21,8,7,18,24,498,137,4,133,0.277,80,6,17,12,2,16
BV-DOU-0337,École primaire Bonaloka,Douala,Douala IV,Bonaloka,École primaire,4.038437,9.626342,+237 678 350 683,3,Oui,593,239,9,230,0.404,186,10,7,2,12,13,593,261,12,249,0.441,159,4,5,47,7,27,593,307,7,300,0.518,167,7,31,43,12,40
BV-DOU-0338,Bureau de Vote Douala I — Nkongmondo 338,Douala,Douala I,Nkongmondo,Salle polyvalente,4.002672,9.695124,+237 233 289 279,2,Non,302,156,2,154,0.517,85,8,27,7,6,21,302,139,2,137,0.462,71,9,3,10,24,20,302,131,3,128,0.434,86,12,5,3,9,13
BV-DOU-0339,Bureau de Vote Ndokoti N°18,Douala,Douala IV,Ndokoti,Centre culturel,4.053821,9.64777,+237 678 118 053,3,Non,629,431,21,410,0.686,271,35,34,19,9,42,629,251,9,242,0.399,118,25,15,41,6,37,629,239,10,229,0.38,134,23,12,18,13,29
BV-DOU-0340,Bureau de Vote Douala I — Youpwé 340,Douala,Douala I,Youpwé,Salle polyvalente,4.035052,9.667237,+237 678 793 544,1,Non,295,127,3,124,0.431,84,9,4,7,8,12,295,202,8,194,0.688,95,15,9,8,37,30,295,188,7,181,0.638,145,6,5,9,5,11
BV-DOU-0341,Bureau de Vote Ndogpassi 341,Douala,Douala III,Ndogpassi,Centre social,4.048339,9.621781,+237 690 815 285,3,Oui,342,196,2,194,0.573,135,8,15,3,15,18,342,179,7,172,0.526,137,5,13,5,1,11,342,136,6,130,0.399,84,3,9,17,3,14
BV-DOU-0342,Collège de Nzeng-Ayong — Bureau 6,Douala,Douala I,Nzeng-Ayong,Collège,4.041024,9.636162,+237 243 780 158,3,Oui,864,444,15,429,0.515,241,15,52,25,39,57,864,441,16,425,0.511,213,32,46,49,21,64,864,527,24,503,0.611,307,38,35,42,22,59
BV-DOU-0343,Lycée Bepanda,Douala,Douala III,Bepanda,Lycée,4.098399,9.734602,+237 222 101 447,3,Oui,547,239,3,236,0.437,116,25,9,22,28,36,547,320,13,307,0.586,175,6,21,19,46,40,547,338,7,331,0.62,216,19,23,22,16,35
BV-DOU-0344,Centre culturel Nyalla Extension,Douala,Douala I,Nyalla Extension,Centre culturel,4.071009,9.72632,+237 243 477 927,4,Oui,787,358,15,343,0.455,160,42,19,60,7,55,787,466,11,455,0.593,274,8,40,38,41,54,787,278,12,266,0.354,201,6,15,15,9,20
BV-DOU-0345,Centre communautaire Cite SIC,Douala,Douala VI,Cite SIC,Centre communautaire,4.026226,9.639267,+237 693 195 171,3,Non,259,100,3,97,0.387,47,9,10,5,11,15,259,147,5,142,0.569,88,6,10,10,12,16,259,121,5,116,0.469,68,12,11,7,3,15
BV-DOU-0346,Centre de Vote de PK12 — Salle 2,Douala,Douala V,PK12,Lycée,4.077436,9.754512,+237 694 960 597,3,Non,320,179,4,175,0.56,138,9,3,8,6,11,320,170,7,163,0.534,92,28,2,9,10,22,320,196,3,193,0.613,122,12,13,11,14,21
BV-DOU-0347,Bureau de Vote Douala III — Boko 347,Douala,Douala III,Boko,Mairie,4.100746,9.715713,+237 222 335 469,4,Non,1180,855,22,833,0.725,444,66,98,26,82,117,1180,474,16,458,0.402,355,13,20,18,21,31,1180,468,9,459,0.397,304,29,15,26,38,47
BV-DOU-0348,Mairie Bessengue,Douala,Douala VI,Bessengue,Mairie,4.036915,9.645645,+237 694 533 297,2,Non,734,300,8,292,0.409,185,22,13,30,10,32,734,405,18,387,0.553,250,24,11,27,34,41,734,456,15,441,0.621,236,33,10,47,53,62
BV-DOU-0349,École primaire PK17,Douala,Douala IV,PK17,École primaire,4.067581,9.689948,+237 695 053 984,3,Non,1167,676,21,655,0.58,356,45,49,54,61,90,1167,404,10,394,0.347,198,15,5,54,63,59,1167,314,10,304,0.269,169,19,19,32,24,41
BV-DOU-0350,Bureau de Vote Douala VI — Akwa 350,Douala,Douala VI,Akwa,Lycée,4.007173,9.77754,+237 690 861 378,4,Oui,475,199,3,196,0.421,158,12,3,8,3,12,475,332,9,323,0.7,204,5,59,10,9,36,475,283,4,279,0.596,177,23,12,14,22,31
BV-DOU-0351,Bureau de Vote Logpom N°7,Douala,Douala I,Logpom,École primaire,4.115602,9.690915,+237 693 887 806,1,Oui,313,139,5,134,0.444,100,7,8,8,1,10,313,208,10,198,0.666,144,7,14,8,8,17,313,103,3,100,0.33,55,3,2,16,10,14
BV-DOU-0352,Bureau de Vote Logpom 352,Douala,Douala I,Logpom,Bibliothèque municipale,4.086687,9.68031,+237 690 104 903,3,Non,313,158,6,152,0.508,109,5,8,10,7,13,313,163,7,156,0.522,124,4,3,7,8,10,313,201,8,193,0.642,102,9,29,11,14,28
BV-DOU-0353,Centre de Vote de Bonapriso — Salle 4,Douala,Douala V,Bonapriso,Bibliothèque municipale,4.020489,9.655287,+237 690 011 431,4,Non,401,165,4,161,0.413,92,9,8,16,15,21,401,260,6,254,0.65,121,25,12,22,34,40,401,209,10,199,0.523,153,12,5,3,12,14
BV-DOU-0354,Collège de PK17 — Bureau 8,Douala,Douala III,PK17,Collège,4.052099,9.759876,+237 690 343 496,3,Oui,987,379,7,372,0.385,269,11,13,42,6,31,987,509,9,500,0.517,289,53,44,43,7,64,987,568,20,548,0.576,385,44,12,34,24,49
BV-DOU-0355,Centre social de Akwa — Bureau 5,Douala,Douala V,Akwa,Centre social,4.080011,9.662739,+237 243 031 684,3,Non,793,399,5,394,0.504,204,35,31,27,40,57,793,428,4,424,0.541,195,15,52,55,38,69,793,291,7,284,0.368,131,31,5,34,37,46
BV-DOU-0356,Bureau de Vote Nyalla Extension 356,Douala,Douala VI,Nyalla Extension,Collège,4.134735,9.734693,+237 677 428 279,3,Oui,494,189,7,182,0.385,87,18,19,19,10,29,494,246,3,243,0.498,154,17,15,23,7,27,494,128,1,127,0.26,82,9,10,6,6,14
BV-DOU-0357,Centre culturel Akwa,Douala,Douala III,Akwa,Centre culturel,4.055228,9.717763,+237 692 416 004,4,Non,886,629,19,610,0.711,404,95,9,30,10,62,886,489,21,468,0.553,248,47,65,20,22,66,886,523,22,501,0.591,348,33,26,41,7,46
BV-DOU-0358,Bureau de Vote PK8 N°14,Douala,Douala V,PK8,Collège,4.051007,9.706865,+237 233 480 442,1,Non,792,323,5,318,0.409,146,7,42,12,59,52,792,360,9,351,0.455,206,18,25,30,28,44,792,422,10,412,0.534,219,34,45,44,12,58
BV-DOU-0359,Centre de Vote de Cite SIC — Salle 3,Douala,Douala II,Cite SIC,Collège,4.083531,9.716849,+237 692 435 026,1,Oui,1190,568,24,544,0.478,255,20,20,24,138,87,1190,515,15,500,0.433,291,33,29,58,26,63,1190,517,18,499,0.435,370,36,11,3,40,39
BV-DOU-0360,Lycée Bessengue,Douala,Douala I,Bessengue,Lycée,4.129241,9.684945,+237 690 331 938,3,Non,1076,566,26,540,0.527,430,18,10,22,27,33,1076,536,25,511,0.499,411,7,32,29,2,30,1076,592,19,573,0.551,439,27,35,25,7,40
BV-DOU-0361,Bureau de Vote Kotto N°10,Douala,Douala V,Kotto,Centre culturel,3.969371,9.71672,+237 243 109 937,1,Non,655,452,20,432,0.69,229,9,44,54,35,61,655,369,12,357,0.564,184,26,11,45,39,52,655,166,3,163,0.255,108,7,7,9,15,17
BV-DOU-0362,Bureau de Vote Douala V — PK14 362,Douala,Douala V,PK14,Mairie,4.067388,9.663694,+237 677 537 896,4,Non,192,78,2,76,0.409,59,2,2,7,1,5,192,98,2,96,0.511,73,4,3,8,1,7,192,55,2,53,0.287,41,3,1,3,1,4
BV-DOU-0363,Centre social de Mboppi — Bureau 3,Douala,Douala IV,Mboppi,Centre social,4.049098,9.699887,+237 692 674 844,2,Oui,966,553,9,544,0.573,407,8,23,28,37,41,966,520,22,498,0.539,247,39,44,52,41,75,966,561,17,544,0.582,265,51,79,23,42,84
BV-DOU-0364,Bureau de Vote Cité des Palmiers N°10,Douala,Douala V,Cité des Palmiers,Centre communautaire,3.995984,9.654367,+237 243 162 192,1,Oui,1152,752,22,730,0.653,368,63,59,60,71,109,1152,735,18,717,0.639,385,84,61,52,35,100,1152,688,14,674,0.598,384,48,57,54,44,87
BV-DOU-0365,Salle polyvalente de Akwa — Bureau 8,Douala,Douala IV,Akwa,Salle polyvalente,4.065368,9.63758,+237 692 384 695,2,Oui,1029,407,5,402,0.396,256,29,26,21,26,44,1029,468,20,448,0.455,270,35,26,29,34,54,1029,496,14,482,0.482,264,74,40,22,17,65
BV-DOU-0366,Lycée de Nyalla — Bureau 5,Douala,Douala IV,Nyalla,Lycée,4.076389,9.638805,+237 678 483 809,4,Non,1160,625,23,602,0.539,343,65,35,30,51,78,1160,634,8,626,0.547,481,14,34,40,13,44,1160,621,28,593,0.535,464,8,33,26,23,39
BV-DOU-0367,Centre de Vote de Ndog-Passi III — Salle 4,Douala,Douala VI,Ndog-Passi III,Lycée,4.070179,9.745493,+237 690 713 572,2,Oui,849,446,21,425,0.526,296,32,12,26,20,39,849,419,8,411,0.494,232,39,20,43,23,54,849,505,13,492,0.596,362,37,13,15,26,39
BV-DOU-0368,Centre de Vote de Ndokoti — Salle 2,Douala,Douala III,Ndokoti,Centre communautaire,4.035942,9.722388,+237 677 810 089,1,Non,557,388,13,375,0.697,253,29,30,6,20,37,557,288,9,279,0.517,150,17,18,29,26,39,557,174,2,172,0.314,134,10,3,1,12,12
BV-DOU-0369,Bureau de Vote Douala III — Bepanda 369,Douala,Douala III,Bepanda,Collège,4.068163,9.741858,+237 694 993 983,1,Non,646,363,5,358,0.562,221,14,19,29,34,41,646,294,6,288,0.456,221,7,14,15,11,20,646,357,14,343,0.553,166,25,50,43,6,53
BV-DOU-0370,Centre de Vote de Ndogbong — Salle 2,Douala,Douala III,Ndogbong,Salle polyvalente,4.058221,9.696358,+237 690 542 419,1,Oui,169,88,2,86,0.521,52,5,9,7,3,10,169,86,2,84,0.513,42,8,11,6,4,13,169,59,1,58,0.35,45,2,1,2,4,4
BV-DOU-0371,École primaire de Nzeng-Ayong — Bureau 3,Douala,Douala II,Nzeng-Ayong,École primaire,4.097101,9.687178,+237 677 156 500,3,Oui,514,184,4,180,0.358,123,3,18,10,9,17,514,186,8,178,0.363,132,2,16,4,10,14,514,217,7,210,0.423,115,22,11,22,11,29
BV-DOU-0372,Bureau de Vote Douala II — Deido 372,Douala,Douala II,Deido,Bibliothèque municipale,3.969014,9.693464,+237 694 278 839,4,Oui,489,343,6,337,0.703,192,7,43,21,30,44,489,326,15,311,0.669,179,29,9,17,37,40,489,293,13,280,0.6,129,20,29,20,37,45
BV-DOU-0373,Centre de Vote de Ndoghem — Salle 4,Douala,Douala II,Ndoghem,Salle polyvalente,4.119912,9.709768,+237 692 288 502,4,Oui,583,289,14,275,0.497,149,24,5,29,30,38,583,342,7,335,0.587,186,56,37,4,7,45,583,173,5,168,0.298,117,18,5,4,8,16
BV-DOU-0374,Bureau de Vote Bonamoussadi 374,Douala,Douala III,Bonamoussadi,Bibliothèque municipale,4.091416,9.76356,+237 222 266 874,3,Non,1011,578,25,553,0.572,400,13,26,27,41,46,1011,472,6,466,0.467,368,13,9,31,15,30,1011,291,9,282,0.288,202,24,1,8,23,24
BV-DOU-0375,Collège de PK14 — Bureau 6,Douala,Douala I,PK14,Collège,4.029803,9.787922,+237 679 010 535,1,Non,1194,868,23,845,0.727,426,76,24,111,82,126,1194,752,16,736,0.63,500,40,55,21,49,71,1194,658,19,639,0.552,382,60,20,36,64,77
BV-DOU-0376,Salle polyvalente Ndog-Passi III,Douala,Douala II,Ndog-Passi III,Salle polyvalente,4.115104,9.753643,+237 242 262 833,4,Non,1168,694,14,680,0.595,365,12,104,38,66,95,1168,572,6,566,0.49,297,30,37,51,70,81,1168,333,12,321,0.286,211,18,18,26,15,33
BV-DOU-0377,Bureau de Vote Nyalla N°5,Douala,Douala II,Nyalla,Lycée,4.061194,9.658378,+237 691 789 112,2,Non,718,386,14,372,0.538,183,43,43,9,37,57,718,356,15,341,0.497,237,25,17,5,26,31,718,282,3,279,0.393,136,23,34,19,24,43
BV-DOU-0378,Centre communautaire New Bell,Douala,Douala I,New Bell,Centre communautaire,4.028416,9.776942,+237 222 101 514,1,Non,1172,658,21,637,0.562,321,53,63,35,70,95,1172,507,20,487,0.433,235,63,35,24,54,76,1172,555,16,539,0.474,294,68,25,32,46,74
BV-DOU-0379,Centre de Vote de Cité des Palmiers — Salle 4,Douala,Douala VI,Cité des Palmiers,Bibliothèque municipale,4.107013,9.663427,+237 692 733 400,1,Oui,281,150,2,148,0.534,99,4,12,6,12,15,281,194,4,190,0.693,144,13,10,8,1,14,281,119,3,116,0.424,66,18,10,2,5,15
BV-DOU-0380,Bureau de Vote Village 380,Douala,Douala V,Village,Salle polyvalente,4.091907,9.699828,+237 233 401 823,4,Non,620,262,6,256,0.423,174,5,5,24,23,25,620,277,13,264,0.447,175,13,9,12,28,27,620,278,6,272,0.45,144,16,33,21,19,39
BV-DOU-0381,Centre culturel de PK12 — Bureau 6,Douala,Douala I,PK12,Centre culturel,4.039486,9.623247,+237 693 337 706,4,Non,656,303,9,294,0.463,181,28,31,6,14,34,656,247,10,237,0.377,117,36,18,10,20,36,656,391,13,378,0.596,256,38,20,3,24,37
BV-DOU-0382,Centre de Vote de Kotto — Salle 1,Douala,Douala IV,Kotto,Centre communautaire,4.062797,9.680893,+237 678 496 091,4,Non,509,185,6,179,0.365,88,12,18,17,16,28,509,246,2,244,0.485,188,13,9,5,12,17,509,210,10,200,0.413,160,3,9,1,15,12
BV-DOU-0383,Collège de Mboppi — Bureau 4,Douala,Douala V,Mboppi,Collège,4.080847,9.728494,+237 693 473 243,1,Non,345,166,6,160,0.484,93,3,21,19,4,20,345,112,3,109,0.325,77,4,6,6,6,10,345,149,5,144,0.432,106,4,15,4,3,12
BV-DOU-0384,Centre social Ndoghem,Douala,Douala II,Ndoghem,Centre social,3.996286,9.729585,+237 695 346 835,3,Non,404,209,3,206,0.518,103,10,31,12,19,31,404,191,3,188,0.474,152,7,2,12,4,11,404,261,12,249,0.647,170,6,17,13,19,24
BV-DOU-0385,Bureau de Vote Bepanda N°7,Douala,Douala II,Bepanda,Collège,4.085891,9.652342,+237 233 353 437,3,Oui,889,483,22,461,0.543,336,33,19,31,4,38,889,527,17,510,0.593,233,29,55,52,58,83,889,469,6,463,0.529,340,30,18,21,17,37
BV-DOU-0386,Bureau de Vote Douala V — Bangue 386,Douala,Douala V,Bangue,Salle polyvalente,4.02114,9.657808,+237 222 029 274,3,Oui,632,409,5,404,0.647,322,17,5,20,15,25,632,351,5,346,0.555,249,16,21,22,9,29,632,299,6,293,0.473,165,20,19,18,32,39
BV-DOU-0387,Bureau de Vote Douala V — Ndog-Passi III 387,Douala,Douala V,Ndog-Passi III,Salle polyvalente,4.069741,9.782145,+237 691 398 528,4,Non,481,216,2,214,0.451,168,11,8,3,10,14,481,164,3,161,0.342,101,2,8,15,17,18,481,242,6,236,0.505,166,4,22,19,4,21
BV-DOU-0388,Bibliothèque municipale de Logpom — Bureau 7,Douala,Douala VI,Logpom,Bibliothèque municipale,4.090658,9.67335,+237 242 747 676,2,Non,1093,522,21,501,0.478,355,14,40,14,34,44,1093,393,13,380,0.36,288,20,12,13,19,28,1093,666,8,658,0.61,417,53,52,24,40,72
BV-DOU-0389,Salle polyvalente de Bonaberi — Bureau 4,Douala,Douala VI,Bonaberi,Salle polyvalente,4.001633,9.679081,+237 692 426 223,4,Non,231,92,2,90,0.399,61,11,1,2,6,9,231,141,4,137,0.611,95,10,10,7,2,13,231,72,2,70,0.314,52,1,4,2,5,6
BV-DOU-0390,Bureau de Vote Ndogpassi 390,Douala,Douala I,Ndogpassi,Salle polyvalente,4.081557,9.633729,+237 233 628 193,1,Non,444,211,7,204,0.477,132,13,20,6,11,22,444,187,3,184,0.422,141,8,8,9,5,13,444,275,7,268,0.621,211,3,11,21,5,17
BV-DOU-0391,Bureau de Vote Douala III — Bonanjo 391,Douala,Douala III,Bonanjo,Centre social,3.976317,9.741368,+237 243 722 505,1,Non,825,338,15,323,0.411,212,23,35,3,17,33,825,283,7,276,0.343,211,9,12,15,9,20,825,512,13,499,0.622,231,47,47,42,51,81
BV-DOU-0392,Centre communautaire PK10,Douala,Douala III,PK10,Centre communautaire,3.9724,9.744871,+237 678 312 157,1,Oui,278,206,4,202,0.741,139,7,11,9,17,19,278,126,2,124,0.454,59,4,6,19,16,20,278,81,3,78,0.295,62,3,1,4,3,5
BV-DOU-0393,Centre culturel Youpwé,Douala,Douala III,Youpwé,Centre culturel,3.964491,9.712793,+237 694 375 232,4,Oui,442,217,3,214,0.492,149,13,15,16,1,20,442,261,7,254,0.592,128,10,14,12,52,38,442,169,7,162,0.384,76,11,13,21,15,26
BV-DOU-0394,Bibliothèque municipale Youpwé,Douala,Douala IV,Youpwé,Bibliothèque municipale,4.111842,9.753928,+237 242 539 883,2,Oui,381,149,5,144,0.393,69,2,25,20,5,23,381,119,4,115,0.313,79,7,8,3,7,11,381,110,3,107,0.289,64,4,10,6,10,13
BV-DOU-0395,Bureau de Vote Village N°1,Douala,Douala IV,Village,Bibliothèque municipale,4.078479,9.70632,+237 694 178 248,3,Oui,603,319,4,315,0.53,202,3,17,23,36,34,603,333,14,319,0.552,247,11,22,9,8,22,603,369,14,355,0.612,284,23,12,7,7,22
BV-DOU-0396,Centre communautaire de Bonamoussadi — Bureau 3,Douala,Douala I,Bonamoussadi,Centre communautaire,4.110287,9.725772,+237 679 303 708,4,Non,1004,674,31,643,0.672,379,40,23,62,60,79,1004,649,18,631,0.647,390,21,46,47,55,72,1004,508,22,486,0.507,313,38,37,15,31,52
BV-DOU-0397,Bureau de Vote Douala II — Mbanya 397,Douala,Douala II,Mbanya,Salle polyvalente,4.094927,9.707012,+237 222 415 253,1,Non,996,623,31,592,0.626,462,26,22,30,13,39,996,495,15,480,0.497,340,30,33,12,23,42,996,411,20,391,0.413,239,37,10,18,41,46
BV-DOU-0398,Bureau de Vote Douala V — Japoma 398,Douala,Douala V,Japoma,Lycée,4.000441,9.681951,+237 692 075 180,3,Non,225,141,6,135,0.629,68,22,19,3,3,20,225,105,1,104,0.471,61,3,11,2,14,13,225,104,1,103,0.466,71,7,8,5,2,10
BV-DOU-0399,Centre communautaire de Boko — Bureau 4,Douala,Douala II,Boko,Centre communautaire,4.03184,9.634659,+237 695 699 180,2,Non,553,284,8,276,0.514,193,9,13,13,23,25,553,232,4,228,0.42,108,34,8,36,6,36,553,236,8,228,0.427,114,8,24,24,24,34
BV-DOU-0400,Bureau de Vote Douala I — Bepanda 400,Douala,Douala I,Bepanda,Centre communautaire,4.031325,9.638855,+237 222 994 384,3,Non,700,322,3,319,0.461,242,16,18,6,14,23,700,422,18,404,0.603,247,20,43,43,4,47,700,222,3,219,0.318,152,12,13,19,2,21
BV-DOU-0401,Bureau de Vote Bali 401,Douala,Douala II,Bali,Lycée,4.064054,9.774568,+237 690 039 735,2,Non,263,164,6,158,0.626,86,9,13,16,12,22,263,179,8,171,0.683,85,23,7,22,8,26,263,83,2,81,0.316,57,2,1,10,4,7
BV-DOU-0402,Centre social de PK10 — Bureau 3,Douala,Douala V,PK10,Centre social,4.010639,9.712661,+237 690 790 792,2,Non,782,327,12,315,0.418,183,9,21,28,34,40,782,514,17,497,0.658,299,38,31,32,37,60,782,490,8,482,0.628,252,5,44,66,46,69
BV-DOU-0403,Centre de Vote de Cité des Palmiers — Salle 3,Douala,Douala III,Cité des Palmiers,Collège,4.093351,9.682838,+237 690 878 108,1,Non,1148,754,10,744,0.657,475,83,50,26,29,81,1148,682,29,653,0.594,369,31,34,72,62,85,1148,519,8,511,0.452,259,20,10,68,78,76
